code,order_type,orderid,market_price_of_send_order,market_time_of_send_order,send_order_price,send_order_time,receive_trade_price,receive_trade_time,lots,volScale,order_comment
DCE.pp.2204,short_order,161479501,8891.000000,09:06:29.500,8901.000000,09:06:30.078,8901.000000,09:06:34.929,1.000000,5,code_shortOrder_marketMaking
DCE.pp.2204,cover_order,161479507,8901.000000,09:06:35.000,8907.000000,09:06:35.703,8902.000000,09:06:36.102,1.000000,5,code_coverOrder_reConnect_reSend
DCE.pp.2204,short_order,161479524,8910.000000,09:06:54.000,8913.000000,09:06:54.241,8913.000000,09:07:03.097,1.000000,5,code_shortOrder_marketMaking
DCE.pp.2204,cover_order,161479531,8915.000000,09:07:03.500,8936.000000,09:07:04.145,8920.000000,09:07:04.206,1.000000,5,code_coverOrder_reConnect_reSend
DCE.pp.2204,buy_order,161479544,8921.000000,09:07:18.000,8916.000000,09:07:18.163,8916.000000,09:07:19.584,1.000000,5,code_buyOrder_marketMaking
DCE.pp.2204,sell_order,161479550,8916.000000,09:07:21.000,8907.000000,09:07:21.631,8914.000000,09:07:23.353,1.000000,5,code_sellOrder_reConnect_reSend
DCE.pp.2204,short_order,161479574,8914.000000,09:07:54.500,8924.000000,09:07:55.129,8924.000000,09:08:03.565,1.000000,5,code_shortOrder_marketMaking
DCE.pp.2204,cover_order,161479577,8926.000000,09:08:03.000,8929.000000,09:08:03.565,8928.000000,09:08:03.618,1.000000,5,code_coverOrder_onlyClose
DCE.pp.2204,short_order,161479579,8928.000000,09:08:03.500,8924.000000,09:08:04.098,8925.000000,09:08:04.161,1.000000,5,code_shortOrder_marketMaking
DCE.pp.2204,cover_order,161479580,8928.000000,09:08:03.500,8929.000000,09:08:04.160,8928.000000,09:08:04.246,1.000000,5,code_coverOrder_onlyClose
DCE.pp.2204,buy_order,161479587,8928.000000,09:08:06.500,8922.000000,09:08:07.110,8922.000000,09:08:14.610,1.000000,5,code_buyOrder_marketMaking
DCE.pp.2204,sell_order,161479597,8922.000000,09:08:15.000,8918.000000,09:08:15.201,8918.000000,09:08:16.585,1.000000,5,code_sellOrder_reConnect_reSend
DCE.pp.2204,buy_order,161479601,8913.000000,09:08:18.500,8914.000000,09:08:19.082,8914.000000,09:08:19.873,1.000000,5,code_buyOrder_marketMaking
DCE.pp.2204,sell_order,161479603,8913.000000,09:08:19.000,8913.000000,09:08:19.872,8913.000000,09:08:20.050,1.000000,5,code_sellOrder_onlyClose
DCE.pp.2204,buy_order,161479609,8916.000000,09:08:30.500,8906.000000,09:08:31.931,8906.000000,09:08:36.417,1.000000,5,code_buyOrder_marketMaking
DCE.pp.2204,sell_order,161479613,8908.000000,09:08:36.000,8900.000000,09:08:36.417,8904.000000,09:08:36.499,1.000000,5,code_sellOrder_onlyClose
DCE.pp.2204,short_order,161479617,8903.000000,09:08:43.000,8907.000000,09:08:43.587,8907.000000,09:08:50.627,1.000000,5,code_shortOrder_marketMaking
DCE.pp.2204,cover_order,161479619,8911.000000,09:08:51.000,8919.000000,09:08:51.350,8911.000000,09:08:51.551,1.000000,5,code_coverOrder_reConnect_reSend
DCE.pp.2204,short_order,161479625,8915.000000,09:08:54.500,8924.000000,09:08:55.171,8924.000000,09:09:00.916,1.000000,5,code_shortOrder_marketMaking
DCE.pp.2204,cover_order,161479629,8923.000000,09:09:00.500,8921.000000,09:09:00.916,8921.000000,09:09:01.051,1.000000,5,code_coverOrder_onlyClose
DCE.pp.2204,short_order,161479634,8928.000000,09:09:06.500,8932.000000,09:09:07.087,8932.000000,09:09:10.599,1.000000,5,code_shortOrder_marketMaking
DCE.pp.2204,cover_order,161479638,8931.000000,09:09:11.000,8932.000000,09:09:11.143,8932.000000,09:09:11.354,1.000000,5,code_coverOrder_reConnect_reSend
DCE.pp.2204,short_order,161479640,8932.000000,09:09:11.000,8932.000000,09:09:11.640,8932.000000,09:09:12.096,1.000000,5,code_shortOrder_marketMaking
DCE.pp.2204,cover_order,161479641,8932.000000,09:09:12.000,8934.000000,09:09:12.095,8932.000000,09:09:12.237,1.000000,5,code_coverOrder_onlyClose
DCE.pp.2204,buy_order,161479646,8930.000000,09:09:19.000,8923.000000,09:09:19.123,8923.000000,09:09:20.360,1.000000,5,code_buyOrder_marketMaking
DCE.pp.2204,sell_order,161479651,8923.000000,09:09:21.000,8921.000000,09:09:21.420,8921.000000,09:09:21.541,1.000000,5,code_sellOrder_reConnect_reSend
DCE.pp.2204,buy_order,161479670,8916.000000,09:09:31.000,8905.000000,09:09:31.070,8905.000000,09:09:40.082,1.000000,5,code_buyOrder_marketMaking
DCE.pp.2204,sell_order,161479680,8905.000000,09:09:40.000,8895.000000,09:09:40.601,8903.000000,09:09:40.656,1.000000,5,code_sellOrder_reConnect_reSend
DCE.pp.2204,short_order,161479682,8903.000000,09:09:43.000,8912.000000,09:09:43.047,8912.000000,09:09:47.100,1.000000,5,code_shortOrder_marketMaking
DCE.pp.2204,cover_order,161479684,8912.000000,09:09:47.000,8917.000000,09:09:47.593,8911.000000,09:09:47.646,1.000000,5,code_coverOrder_reConnect_reSend
DCE.pp.2204,buy_order,161479689,8908.000000,09:09:55.000,8897.000000,09:09:55.072,8897.000000,09:10:02.330,1.000000,5,code_buyOrder_marketMaking
DCE.pp.2204,sell_order,161479693,8900.000000,09:10:02.000,8900.000000,09:10:02.330,8900.000000,09:10:02.559,1.000000,5,code_sellOrder_onlyClose
DCE.pp.2204,buy_order,161479695,8895.000000,09:10:05.000,8897.000000,09:10:05.055,8897.000000,09:10:05.308,1.000000,5,code_buyOrder_marketMaking
DCE.pp.2204,sell_order,161479698,8895.000000,09:10:05.000,8897.000000,09:10:05.307,8897.000000,09:10:05.798,1.000000,5,code_sellOrder_onlyClose
DCE.pp.2204,buy_order,161479700,8897.000000,09:10:07.000,8892.000000,09:10:07.052,8892.000000,09:10:08.767,1.000000,5,code_buyOrder_marketMaking
DCE.pp.2204,sell_order,161479704,8897.000000,09:10:09.000,8897.000000,09:10:08.766,8897.000000,09:10:08.842,1.000000,5,code_sellOrder_onlyClose
DCE.pp.2204,buy_order,161479709,8907.000000,09:10:19.000,8900.000000,09:10:19.052,8900.000000,09:10:22.079,1.000000,5,code_buyOrder_marketMaking
DCE.pp.2204,sell_order,161479712,8901.000000,09:10:22.000,8897.000000,09:10:22.620,8899.000000,09:10:22.691,1.000000,5,code_sellOrder_reConnect_reSend
